user_id,signup_date,plan_type,revenue_before,revenue_after,churned,country,device,acquisition_channel,sessions,total_time_spent
U04706,2023-12-14,Free,4.22,4.22,0,Canada,Desktop,Organic,7,64.91
U04707,2023-06-08,Free,13.2,27.97965048817289,0,Canada,Tablet,Organic,5,36.54
U04708,2023-05-04,Premium,52.0,52.0,0,Canada,Desktop,Referral,3,5.79
U04709,2023-11-13,Premium,3.76,3.76,0,India,Mobile,Organic,7,52.34
U04710,2023-07-26,Free,37.77,37.77,1,India,Mobile,Email,8,69.14
U04711,2023-02-17,Free,10.83,14.278859862883145,0,USA,Mobile,Organic,12,85.53
U04712,2023-05-16,Free,2.94,2.94,0,USA,Desktop,Paid Search,3,19.12
U04713,2023-07-20,Free,37.73,37.73,0,Brazil,Tablet,Referral,5,28.62
U04714,2023-09-07,Free,69.88,69.88,0,Germany,Desktop,Referral,3,19.13
U04715,2023-11-10,Basic,6.89,6.89,0,Canada,Desktop,Organic,6,28.66
U04716,2023-12-23,Premium,7.23,7.23,0,India,Desktop,Paid Search,9,44.21
U04717,2023-11-14,Basic,9.9,9.9,0,Brazil,Desktop,Paid Search,13,120.72
U04718,2023-10-22,Free,33.65,33.65,0,USA,Mobile,Referral,9,55.96
U04719,2023-11-10,Free,0.21,0.21,0,UK,Tablet,Social,6,33.05
U04720,2023-07-28,Basic,5.07,5.07,0,India,Mobile,Paid Search,9,54.41
U04721,2023-12-21,Premium,24.48,24.48,0,UK,Mobile,Organic,7,47.48
U04722,2023-07-30,Premium,10.41,10.41,0,UK,Tablet,Email,8,32.49
U04723,2023-07-11,Premium,8.02,8.02,0,Canada,Desktop,Social,10,79.02
U04724,2023-02-13,Basic,41.16,46.4007847457427,0,India,Desktop,Organic,13,107.54
U04725,2023-01-29,Basic,49.86,49.86,1,Brazil,Desktop,Organic,9,61.95
U04726,2023-02-28,Free,59.12,59.12,0,Brazil,Tablet,Social,6,38.96
U04727,2023-03-12,Basic,6.36,27.370905604733718,0,India,Desktop,Email,11,105.2
U04728,2023-04-02,Free,48.73,48.73,0,Australia,Tablet,Social,11,88.03
U04729,2023-09-22,Free,26.71,26.71,0,Canada,Desktop,Referral,11,61.41
U04730,2023-08-08,Basic,3.35,14.359243488293009,1,Germany,Tablet,Organic,10,84.15
U04731,2023-08-03,Free,18.85,18.85,1,UK,Mobile,Referral,5,12.42
U04732,2023-10-04,Free,0.53,0.53,0,Brazil,Tablet,Referral,5,17.09
U04733,2023-03-05,Free,24.65,25.23148182765077,0,India,Tablet,Referral,10,48.35
U04734,2023-12-12,Free,26.45,26.45,0,USA,Mobile,Email,8,49.34
U04735,2023-10-19,Free,31.15,31.15,0,USA,Tablet,Organic,11,62.32
U04736,2023-09-02,Free,3.79,3.79,1,Australia,Tablet,Referral,5,33.41
U04737,2023-03-03,Free,19.79,19.79,0,India,Desktop,Referral,5,30.14
U04738,2023-11-28,Free,3.94,3.94,0,Germany,Tablet,Referral,8,53.38
U04739,2023-06-19,Premium,58.62,58.62,0,USA,Tablet,Paid Search,9,38.72
U04740,2023-09-26,Free,22.48,37.64842270470015,0,Germany,Desktop,Organic,8,43.44
U04741,2023-09-24,Free,2.0,17.313273900374035,1,India,Mobile,Referral,12,55.53
U04742,2023-02-23,Basic,4.14,4.14,0,India,Mobile,Email,12,107.7
U04743,2023-01-16,Premium,21.78,22.087965750751408,0,UK,Tablet,Paid Search,10,35.41
U04744,2023-01-08,Basic,12.95,12.95,0,India,Mobile,Paid Search,4,26.13
U04745,2023-04-14,Free,26.66,26.66,0,Germany,Desktop,Social,9,54.83
U04746,2023-02-28,Basic,6.59,7.910283858840164,1,Australia,Tablet,Email,7,19.34
U04747,2023-11-09,Basic,21.45,21.45,1,Brazil,Tablet,Social,6,25.68
U04748,2023-02-09,Basic,3.9,3.9,1,USA,Tablet,Paid Search,4,33.98
U04749,2023-08-25,Basic,15.69,15.69,0,USA,Mobile,Social,6,43.81
U04750,2023-04-04,Premium,63.31,63.31,0,Australia,Mobile,Social,9,34.88
U04751,2023-08-10,Premium,19.79,19.79,0,UK,Mobile,Social,10,21.68
U04752,2023-07-23,Basic,1.03,1.03,0,Australia,Mobile,Referral,7,59.9
U04753,2023-05-18,Free,89.77,93.3625126385904,0,Australia,Mobile,Paid Search,9,77.41
U04754,2023-10-27,Basic,3.41,3.41,0,Brazil,Desktop,Social,6,26.39
U04755,2023-07-26,Premium,25.32,25.32,0,Germany,Desktop,Email,10,88.69
U04756,2023-12-02,Free,15.21,15.21,0,Germany,Mobile,Referral,12,56.84
U04757,2023-03-22,Premium,6.97,6.97,0,UK,Desktop,Paid Search,3,22.79
U04758,2023-08-06,Free,3.9,11.138444569421452,0,Australia,Mobile,Paid Search,7,14.14
U04759,2023-01-02,Free,3.91,5.509392644155315,1,India,Tablet,Organic,12,58.21
U04760,2023-06-27,Premium,39.09,39.78614227011827,0,Brazil,Desktop,Paid Search,3,15.36
U04761,2023-12-12,Free,41.26,41.26,0,USA,Tablet,Social,9,31.55
U04762,2023-10-06,Free,12.52,13.989057521461335,1,Brazil,Mobile,Organic,7,43.09
U04763,2023-05-26,Free,2.19,2.19,0,Australia,Desktop,Paid Search,7,49.76
U04764,2023-11-14,Free,43.11,43.11,0,UK,Desktop,Referral,9,64.97
U04765,2023-08-12,Free,13.35,13.35,0,India,Tablet,Paid Search,4,27.71
U04766,2023-03-03,Free,11.55,12.920678542684428,0,Canada,Mobile,Referral,6,52.91
U04767,2023-10-21,Free,10.46,10.46,0,Australia,Desktop,Paid Search,10,58.94
U04768,2023-08-27,Premium,9.08,9.08,1,Brazil,Mobile,Paid Search,10,55.66
U04769,2023-07-14,Premium,14.93,14.93,0,India,Desktop,Social,7,54.14
U04770,2023-06-15,Free,18.55,18.55,0,Australia,Desktop,Paid Search,9,65.52
U04771,2023-08-10,Basic,12.56,17.87178357032492,0,Australia,Desktop,Social,10,49.99
U04772,2023-03-02,Free,45.39,45.39,0,Brazil,Desktop,Organic,9,38.57
U04773,2023-05-09,Free,7.64,7.64,0,USA,Mobile,Paid Search,9,74.03
U04774,2023-06-22,Free,17.27,17.27,0,Germany,Mobile,Social,8,50.37
U04775,2023-06-05,Premium,7.13,22.552356507755693,0,Brazil,Mobile,Referral,4,22.22
U04776,2023-04-20,Premium,28.0,28.0,0,Australia,Tablet,Organic,6,39.78
U04777,2023-09-26,Free,2.15,2.15,0,Germany,Mobile,Organic,14,87.76
U04778,2023-12-22,Free,4.18,4.18,0,Germany,Desktop,Referral,4,13.55
U04779,2023-10-05,Free,32.31,32.31,0,Germany,Desktop,Organic,10,67.3
U04780,2023-03-15,Basic,4.05,25.457960169229924,0,Australia,Tablet,Referral,5,41.42
U04781,2023-07-26,Basic,19.66,22.875894016995485,0,Australia,Desktop,Email,7,24.58
U04782,2023-10-06,Free,70.29,70.29,0,UK,Tablet,Social,9,39.81
U04783,2023-11-22,Basic,14.8,14.8,1,USA,Mobile,Paid Search,7,30.03
U04784,2023-12-06,Free,4.15,4.15,1,Germany,Tablet,Organic,7,62.15
U04785,2023-12-23,Premium,7.73,7.73,0,USA,Desktop,Email,1,6.43
U04786,2023-12-06,Basic,34.68,34.68,0,Australia,Tablet,Referral,5,34.96
U04787,2023-07-23,Free,8.67,8.67,0,Australia,Desktop,Paid Search,4,22.6
U04788,2023-06-10,Basic,25.71,35.56887736614764,0,Brazil,Mobile,Referral,13,78.63
U04789,2023-01-28,Premium,30.04,45.56172856230917,0,Canada,Tablet,Referral,5,11.44
U04790,2023-09-14,Free,13.91,17.045509990013993,0,USA,Mobile,Referral,9,57.3
U04791,2023-06-14,Free,30.58,30.58,0,India,Desktop,Organic,15,82.6
U04792,2023-03-04,Premium,7.62,18.68106084207777,0,Germany,Desktop,Email,10,73.26
U04793,2023-01-22,Free,14.52,14.52,0,Brazil,Desktop,Organic,12,41.25
U04794,2023-03-11,Free,23.2,23.2,0,Germany,Desktop,Paid Search,9,50.87
U04795,2023-04-06,Free,3.68,22.647245341379694,0,Germany,Desktop,Email,7,14.09
U04796,2023-06-12,Premium,6.39,23.652605561826192,0,Brazil,Desktop,Paid Search,7,38.51
U04797,2023-03-20,Basic,21.11,32.89676223583177,0,Brazil,Mobile,Organic,7,38.63
U04798,2023-01-05,Premium,21.31,22.57115113955643,1,UK,Mobile,Social,8,38.79
U04799,2023-11-12,Basic,13.6,30.167456092594797,0,UK,Mobile,Social,13,115.03
U04800,2023-04-30,Free,31.75,31.75,1,UK,Mobile,Email,5,33.02
U04801,2023-10-29,Basic,13.16,18.11473763075063,0,USA,Tablet,Social,7,45.22
U04802,2023-06-27,Basic,42.63,42.63,0,India,Desktop,Referral,6,21.55
U04803,2023-06-25,Free,26.63,26.63,0,India,Tablet,Social,9,49.83
U04804,2023-08-05,Free,7.56,38.89974182555289,0,USA,Tablet,Social,8,35.51
U04805,2023-02-25,Free,10.06,10.58169756445535,0,UK,Desktop,Referral,6,32.87
U04806,2023-07-06,Basic,22.03,22.03,0,India,Mobile,Referral,10,103.89
U04807,2023-08-20,Premium,44.97,61.826082655661665,0,UK,Tablet,Paid Search,12,64.51
U04808,2023-09-12,Basic,3.94,3.94,0,Australia,Desktop,Organic,4,13.3
U04809,2023-04-14,Premium,14.46,22.82496681968003,0,Australia,Desktop,Email,9,56.98
U04810,2023-03-18,Free,2.53,2.53,1,Brazil,Tablet,Referral,8,41.87
U04811,2023-08-18,Premium,6.55,6.55,0,USA,Tablet,Email,7,30.2
U04812,2023-09-15,Premium,23.17,25.98237015514988,0,UK,Mobile,Paid Search,2,16.82
U04813,2023-09-21,Free,1.62,5.2866222706839725,0,Australia,Desktop,Social,12,64.49
U04814,2023-11-27,Premium,21.72,21.807152776339912,0,USA,Desktop,Organic,8,31.1
U04815,2023-07-01,Free,46.21,50.84098337278769,0,Australia,Mobile,Organic,3,9.05
U04816,2023-09-13,Premium,69.72,69.72,0,Germany,Tablet,Referral,7,13.68
U04817,2023-02-07,Premium,4.88,4.88,0,USA,Desktop,Social,3,30.51
U04818,2023-06-25,Basic,27.64,33.00062763426959,0,USA,Mobile,Organic,6,20.59
U04819,2023-01-27,Basic,52.17,64.35949216668077,0,Australia,Desktop,Email,9,51.89
U04820,2023-10-03,Free,1.92,1.92,1,UK,Desktop,Social,7,38.87
U04821,2023-05-20,Basic,10.69,10.69,0,USA,Tablet,Referral,9,39.88
U04822,2023-10-26,Free,50.37,50.37,0,Canada,Desktop,Email,4,32.07
U04823,2023-10-14,Basic,4.53,4.53,0,Canada,Tablet,Organic,10,55.74
U04824,2023-04-01,Basic,54.29,55.51411384154452,0,Germany,Desktop,Email,6,36.28
U04825,2023-03-02,Premium,14.98,14.98,0,Australia,Desktop,Social,5,37.33
U04826,2023-12-31,Free,2.1,2.1,0,Brazil,Desktop,Email,5,23.9
U04827,2023-12-13,Premium,11.95,14.911659791816176,0,Australia,Mobile,Referral,8,46.32
U04828,2023-06-12,Premium,7.9,7.9,1,Canada,Tablet,Organic,9,76.62
U04829,2023-12-17,Basic,6.63,7.1717532084852245,0,Australia,Mobile,Email,5,28.24
U04830,2023-05-23,Free,15.59,15.59,1,Australia,Desktop,Email,9,58.66
U04831,2023-09-10,Free,13.22,13.22,0,India,Tablet,Paid Search,9,64.34
U04832,2023-09-26,Free,13.15,13.15,0,Australia,Mobile,Social,7,78.73
U04833,2023-10-18,Basic,1.85,1.85,0,Brazil,Mobile,Referral,10,36.95
U04834,2023-07-06,Basic,32.42,32.42,0,USA,Tablet,Organic,12,48.46
U04835,2023-10-31,Premium,13.13,19.73762962512126,0,Canada,Tablet,Email,14,93.51
U04836,2023-10-18,Free,34.4,34.4,0,Germany,Mobile,Paid Search,6,23.92
U04837,2023-03-27,Free,34.81,34.81,0,Germany,Tablet,Social,6,36.97
U04838,2023-06-15,Basic,7.63,16.71855319943199,0,Brazil,Desktop,Referral,3,16.9
U04839,2023-04-24,Premium,0.09,0.09,0,UK,Mobile,Paid Search,11,56.07
U04840,2023-12-22,Premium,48.44,52.1898476635382,0,India,Tablet,Social,5,42.7
U04841,2023-07-02,Premium,28.6,28.6,0,USA,Tablet,Organic,6,38.34
U04842,2023-07-26,Free,2.27,2.27,0,USA,Tablet,Referral,3,25.15
U04843,2023-09-13,Basic,24.19,24.19,1,Australia,Desktop,Organic,13,61.16
U04844,2023-08-23,Premium,0.4,0.4,0,Brazil,Mobile,Social,7,43.58
U04845,2023-12-21,Free,0.56,0.56,0,Germany,Desktop,Email,11,37.41
U04846,2023-01-03,Free,14.92,14.92,0,Germany,Tablet,Email,16,123.61
U04847,2023-07-27,Free,2.02,2.02,1,UK,Mobile,Email,13,46.35
U04848,2023-07-16,Free,66.67,72.45034998280951,0,India,Tablet,Organic,9,49.75
U04849,2023-12-07,Basic,44.85,50.588486349697746,0,Australia,Mobile,Organic,12,61.24
U04850,2023-05-05,Free,20.99,20.99,0,USA,Tablet,Organic,6,25.22
U04851,2023-05-18,Free,1.32,1.32,0,Brazil,Desktop,Email,8,77.79
U04852,2023-12-05,Free,7.86,7.86,0,Australia,Desktop,Social,10,78.87
U04853,2023-01-25,Basic,9.3,9.3,1,UK,Mobile,Email,6,25.68
U04854,2023-03-09,Free,13.11,25.208697965071202,0,India,Desktop,Social,9,56.85
U04855,2023-03-02,Basic,3.7,3.7,1,USA,Mobile,Social,9,63.47
U04856,2023-01-29,Free,17.23,17.23,0,India,Tablet,Social,8,49.65
U04857,2023-01-19,Free,11.45,11.45,1,USA,Desktop,Referral,10,58.45
U04858,2023-06-20,Free,58.86,58.86,1,Canada,Tablet,Organic,10,79.38
U04859,2023-03-15,Free,55.04,61.372512480562314,0,India,Desktop,Social,6,33.66
U04860,2023-03-02,Free,16.67,16.67,0,India,Tablet,Social,8,71.15
U04861,2023-06-02,Free,20.68,28.391623292351138,0,Canada,Desktop,Social,6,42.79
U04862,2023-10-03,Premium,2.97,2.97,0,Brazil,Desktop,Organic,5,23.92
U04863,2023-02-17,Basic,5.05,5.05,0,Australia,Tablet,Referral,9,41.3
U04864,2023-07-30,Free,46.2,46.2,0,Australia,Desktop,Organic,6,31.13
U04865,2023-12-09,Free,24.02,47.36357187573227,0,UK,Mobile,Email,3,12.37
U04866,2023-05-19,Premium,4.2,4.2,0,Germany,Tablet,Organic,11,36.43
U04867,2023-04-20,Basic,16.89,16.89,1,India,Mobile,Organic,7,46.42
U04868,2023-07-02,Free,54.59,54.59,0,Brazil,Mobile,Paid Search,7,39.13
U04869,2023-01-28,Basic,8.47,8.47,0,Australia,Tablet,Paid Search,7,56.75
U04870,2023-07-16,Basic,4.11,9.104232010152352,0,Canada,Mobile,Referral,10,46.42
U04871,2023-07-10,Basic,56.95,56.95,0,Germany,Mobile,Organic,12,71.74
U04872,2023-11-11,Free,12.37,12.37,0,UK,Mobile,Paid Search,9,55.34
U04873,2023-02-20,Free,10.8,10.8,0,UK,Mobile,Organic,8,26.34
U04874,2023-05-29,Free,6.23,6.23,0,India,Mobile,Social,9,50.0
U04875,2023-09-25,Premium,44.44,59.93967340127514,0,Canada,Tablet,Paid Search,7,33.01
U04876,2023-02-19,Basic,37.37,37.37,0,Australia,Tablet,Paid Search,6,52.17
U04877,2023-09-03,Free,10.32,10.32,0,Australia,Mobile,Paid Search,9,49.67
U04878,2023-04-23,Premium,0.62,7.2230069780584945,0,Canada,Mobile,Organic,13,81.22
U04879,2023-06-19,Premium,11.84,11.84,0,USA,Mobile,Social,12,42.97
U04880,2023-06-15,Premium,3.99,21.105341290998872,0,UK,Mobile,Organic,8,57.08
U04881,2023-01-14,Premium,3.08,9.256227456853793,0,Brazil,Tablet,Paid Search,5,35.8
U04882,2023-07-22,Premium,9.99,9.99,1,India,Tablet,Social,7,8.28
U04883,2023-10-15,Free,2.09,2.09,0,UK,Mobile,Paid Search,7,46.37
U04884,2023-07-08,Premium,63.15,63.15,0,India,Mobile,Referral,8,52.21
U04885,2023-06-04,Premium,0.97,0.97,0,Australia,Tablet,Social,7,45.46
U04886,2023-02-24,Free,10.26,10.26,0,USA,Mobile,Referral,8,53.13
U04887,2023-07-01,Free,3.55,17.397191295690288,0,UK,Mobile,Email,5,15.14
U04888,2023-07-29,Premium,23.35,26.006216817627436,0,India,Mobile,Paid Search,6,40.57
U04889,2023-03-16,Free,1.64,1.64,0,Brazil,Desktop,Email,12,72.71
U04890,2023-10-04,Premium,15.83,20.01128409936306,0,Australia,Mobile,Organic,3,16.01
U04891,2023-05-13,Free,29.67,29.67,0,UK,Mobile,Referral,7,46.23
U04892,2023-12-09,Free,59.94,59.94,1,USA,Tablet,Email,7,48.95
U04893,2023-02-28,Free,23.98,23.98,0,Germany,Mobile,Email,13,123.61
U04894,2023-12-11,Free,2.1,2.1,0,Germany,Mobile,Paid Search,9,39.48
U04895,2023-07-01,Basic,1.85,6.36728426421999,0,India,Mobile,Social,6,43.2
U04896,2023-12-05,Basic,26.31,26.31,1,UK,Desktop,Paid Search,13,101.31
U04897,2023-11-17,Free,4.85,4.85,0,UK,Tablet,Paid Search,5,51.51
U04898,2023-03-05,Free,11.86,11.86,0,Australia,Mobile,Organic,17,32.34
U04899,2023-11-23,Free,75.12,75.12,0,Australia,Mobile,Referral,6,47.82
U04900,2023-09-17,Free,34.29,47.460429359317345,0,USA,Tablet,Organic,11,35.02
U04901,2023-07-12,Basic,37.49,58.26866027630443,0,Germany,Desktop,Social,3,20.37
U04902,2023-05-23,Free,39.43,39.43,0,Canada,Desktop,Email,9,47.3
U04903,2023-04-14,Free,19.33,19.33,0,Brazil,Desktop,Referral,9,66.98
U04904,2023-08-02,Free,27.25,27.25,0,Canada,Desktop,Organic,9,82.36
U04905,2023-08-30,Free,8.89,8.89,0,Germany,Mobile,Organic,5,20.44
U04906,2023-07-28,Free,129.34,129.34,0,UK,Mobile,Social,5,24.53
U04907,2023-04-03,Free,6.56,6.56,0,Brazil,Mobile,Email,8,54.89
U04908,2023-05-22,Premium,17.83,25.39741880451421,0,Australia,Desktop,Email,11,47.57
U04909,2023-04-22,Premium,6.63,6.63,0,Brazil,Mobile,Referral,11,52.15
U04910,2023-02-28,Premium,2.38,2.38,0,USA,Tablet,Referral,4,25.45
U04911,2023-02-12,Free,16.77,16.77,1,Canada,Tablet,Paid Search,10,22.66
U04912,2023-07-26,Free,8.72,8.72,0,India,Tablet,Social,6,28.57
U04913,2023-09-25,Basic,17.5,17.5,0,India,Desktop,Referral,3,17.5
U04914,2023-10-23,Basic,16.36,16.36,0,USA,Mobile,Social,10,59.12
U04915,2023-04-28,Premium,15.63,15.63,0,Australia,Mobile,Referral,8,58.15
U04916,2023-01-20,Free,2.63,2.63,1,UK,Desktop,Social,6,36.41
U04917,2023-08-10,Free,11.6,11.6,0,UK,Tablet,Paid Search,9,59.79
U04918,2023-06-15,Basic,33.43,33.43,1,India,Desktop,Organic,8,35.76
U04919,2023-05-11,Premium,7.57,7.890239642014023,0,Germany,Tablet,Organic,6,30.28
U04920,2023-06-05,Premium,11.73,13.035627273389832,0,USA,Desktop,Email,9,73.09
U04921,2023-07-03,Basic,13.62,13.665242670067595,1,Germany,Desktop,Paid Search,5,20.94
U04922,2023-03-31,Premium,39.72,39.72,0,USA,Mobile,Organic,11,38.49
U04923,2023-04-04,Basic,21.32,21.32,0,USA,Tablet,Paid Search,9,67.92
U04924,2023-01-13,Premium,2.11,2.11,1,India,Mobile,Referral,5,27.25
U04925,2023-11-18,Premium,40.07,40.07,0,India,Desktop,Email,5,23.94
U04926,2023-10-20,Premium,35.68,40.23365281662329,0,Canada,Tablet,Paid Search,10,62.66
U04927,2023-08-18,Free,28.02,28.02,0,Germany,Mobile,Referral,8,63.38
U04928,2023-11-18,Free,12.55,17.572299697856486,0,UK,Desktop,Referral,7,24.71
U04929,2023-10-19,Basic,28.34,28.430518453059086,0,Brazil,Tablet,Email,10,28.22
U04930,2023-01-26,Free,13.03,30.717072854383147,1,Canada,Mobile,Social,7,36.8
U04931,2023-03-16,Premium,26.68,31.520640955362694,0,Germany,Desktop,Email,8,38.79
U04932,2023-12-30,Free,42.42,42.42,0,Australia,Desktop,Referral,11,83.86
U04933,2023-10-26,Free,44.24,44.24,1,USA,Desktop,Paid Search,9,66.1
U04934,2023-05-30,Basic,12.12,12.12,0,Brazil,Mobile,Organic,9,36.87
U04935,2023-05-28,Free,39.23,39.23,0,Brazil,Mobile,Organic,9,44.16
U04936,2023-01-08,Free,2.14,2.14,0,Canada,Mobile,Referral,6,44.32
U04937,2023-01-29,Free,2.15,2.15,1,Brazil,Desktop,Paid Search,7,44.03
U04938,2023-10-23,Basic,15.89,17.05109658309206,1,Canada,Desktop,Email,4,14.55
U04939,2023-07-28,Free,21.1,21.1,0,Brazil,Mobile,Organic,9,70.52
U04940,2023-05-08,Premium,3.32,16.045302670073895,1,Canada,Tablet,Referral,8,44.7
U04941,2023-12-06,Free,12.78,12.78,0,Canada,Mobile,Social,5,40.31
U04942,2023-04-26,Premium,1.98,15.694887765235356,0,Brazil,Tablet,Organic,11,43.02
U04943,2023-05-24,Free,18.43,18.43,1,Germany,Desktop,Organic,6,36.96
U04944,2023-11-14,Free,38.63,38.63,0,India,Desktop,Referral,4,28.14
U04945,2023-08-23,Free,26.76,26.76,0,India,Tablet,Social,12,70.95
U04946,2023-01-07,Free,9.51,12.639663566566405,0,Australia,Mobile,Referral,6,17.15
U04947,2023-02-14,Basic,101.64,101.64,0,USA,Desktop,Organic,11,78.09
U04948,2023-08-27,Free,21.75,29.461199769595616,0,UK,Tablet,Referral,9,74.81
U04949,2023-06-04,Free,33.77,33.77,0,Australia,Desktop,Organic,10,53.85
U04950,2023-06-30,Basic,22.15,22.15,1,Germany,Mobile,Paid Search,9,54.52
U04951,2023-08-03,Free,90.97,90.97,1,Brazil,Mobile,Referral,14,107.8
U04952,2023-03-29,Free,34.45,40.671463751379555,0,India,Tablet,Email,10,71.17
U04953,2023-09-13,Basic,14.66,14.66,0,USA,Tablet,Referral,11,76.49
U04954,2023-03-14,Premium,9.14,14.722707614186433,0,Brazil,Mobile,Paid Search,5,17.53
U04955,2023-06-28,Free,22.92,22.92,0,USA,Tablet,Organic,19,142.18
U04956,2023-07-31,Free,17.84,17.84,0,Brazil,Mobile,Paid Search,11,96.67
U04957,2023-10-20,Premium,19.85,19.85,0,Canada,Desktop,Paid Search,7,31.47
U04958,2023-08-22,Free,8.4,8.4,0,Brazil,Tablet,Referral,11,81.27
U04959,2023-08-27,Premium,11.2,11.2,0,India,Desktop,Email,7,63.22
U04960,2023-08-11,Free,16.33,44.422299337004446,0,India,Mobile,Email,11,37.35
U04961,2023-04-29,Premium,36.56,40.045424054325956,0,Brazil,Tablet,Referral,7,30.22
U04962,2023-11-09,Free,28.79,28.79,0,India,Desktop,Email,6,46.22
U04963,2023-09-21,Premium,2.53,2.53,0,Australia,Tablet,Email,6,42.0
U04964,2023-07-26,Free,5.64,5.64,0,Germany,Desktop,Email,8,36.29
U04965,2023-04-05,Basic,0.54,1.123749069568478,0,Brazil,Mobile,Social,8,63.96
U04966,2023-08-10,Free,0.16,29.66833565053808,0,India,Desktop,Paid Search,7,42.9
U04967,2023-10-03,Free,5.08,5.08,0,USA,Mobile,Organic,7,57.14
U04968,2023-08-19,Basic,32.12,32.12,0,USA,Tablet,Social,6,22.9
U04969,2023-11-05,Basic,47.02,54.64574868213353,0,USA,Tablet,Organic,11,61.89
U04970,2023-04-29,Premium,9.94,9.94,0,UK,Tablet,Referral,9,68.79
U04971,2023-09-25,Free,16.57,19.1403561227375,0,USA,Tablet,Social,7,46.53
U04972,2023-09-30,Premium,24.49,24.49,1,Canada,Mobile,Paid Search,7,34.89
U04973,2023-03-05,Free,61.13,61.13,0,USA,Tablet,Organic,9,44.07
U04974,2023-10-25,Premium,48.82,48.82,0,Germany,Mobile,Social,5,29.19
U04975,2023-12-16,Premium,1.18,1.18,1,Germany,Desktop,Referral,4,24.63
U04976,2023-01-11,Free,5.7,7.402962042405466,0,UK,Desktop,Organic,8,8.0
U04977,2023-04-08,Premium,1.01,1.01,0,Germany,Tablet,Paid Search,7,54.76
U04978,2023-03-12,Premium,19.17,19.17,0,India,Mobile,Paid Search,8,47.56
U04979,2023-12-30,Free,24.79,52.50457077813798,0,USA,Desktop,Organic,4,23.41
U04980,2023-02-27,Basic,7.37,7.37,0,India,Mobile,Paid Search,7,31.33
U04981,2023-10-17,Free,38.46,38.46,0,Australia,Desktop,Organic,9,35.82
U04982,2023-09-08,Premium,12.06,12.06,0,UK,Tablet,Referral,9,76.21
U04983,2023-10-03,Free,128.53,128.53,1,India,Desktop,Organic,6,39.96
U04984,2023-02-19,Free,0.01,0.01,0,Canada,Tablet,Organic,9,56.15
U04985,2023-12-24,Free,2.32,2.32,0,India,Tablet,Organic,5,30.0
U04986,2023-08-04,Basic,7.18,7.18,0,India,Desktop,Organic,10,64.21
U04987,2023-02-21,Premium,0.52,0.52,0,Canada,Tablet,Social,9,67.08
U04988,2023-09-28,Premium,30.5,30.5,0,Germany,Mobile,Paid Search,6,50.52
U04989,2023-03-25,Free,1.08,1.08,0,USA,Mobile,Paid Search,7,17.77
U04990,2023-10-20,Free,27.64,27.64,0,Canada,Mobile,Email,5,36.75
U04991,2023-05-06,Basic,1.08,1.08,0,India,Desktop,Social,11,58.76
U04992,2023-10-23,Basic,5.83,5.83,0,Australia,Desktop,Paid Search,5,21.31
U04993,2023-03-13,Free,36.81,36.81,0,Brazil,Desktop,Social,13,56.54
U04994,2023-10-23,Free,60.36,60.36,1,USA,Mobile,Organic,12,110.58
U04995,2023-08-24,Basic,10.71,18.53815550861003,0,USA,Mobile,Organic,6,36.7
U04996,2023-02-25,Free,70.09,70.09,0,Brazil,Desktop,Paid Search,7,37.93
U04997,2023-12-26,Basic,19.72,19.72,0,UK,Tablet,Referral,13,38.67
U04998,2023-04-20,Basic,10.75,12.262898476400888,1,UK,Tablet,Paid Search,16,78.74
U04999,2023-07-11,Premium,32.47,33.29716066956911,1,USA,Desktop,Referral,2,17.19
U05000,2023-04-03,Basic,7.0,12.487232389836922,0,Germany,Tablet,Organic,6,23.39
U05001,2023-12-16,Free,6.18,6.18,0,Canada,Tablet,Email,15,87.0
U05002,2023-02-25,Premium,21.37,21.37,0,UK,Desktop,Organic,11,56.55
U05003,2023-03-01,Basic,9.9,9.9,0,UK,Desktop,Social,9,57.73
U05004,2023-05-18,Free,2.92,2.92,0,India,Desktop,Organic,5,25.91
U05005,2023-02-08,Basic,1.39,1.39,0,India,Desktop,Organic,7,32.96
U05006,2023-01-28,Free,31.01,44.61032182143578,0,UK,Tablet,Social,6,40.32
U05007,2023-02-18,Premium,22.53,22.53,0,Germany,Desktop,Organic,10,50.82
U05008,2023-05-05,Free,10.61,10.61,0,India,Desktop,Paid Search,12,108.7
U05009,2023-01-13,Basic,45.31,45.31,0,Canada,Desktop,Organic,10,43.22
U05010,2023-02-05,Free,10.58,22.00602637324178,0,Germany,Mobile,Social,5,40.69
U05011,2023-04-11,Free,24.78,24.78,0,Canada,Mobile,Organic,10,58.42
U05012,2023-10-09,Premium,47.96,51.81875220026113,0,Canada,Tablet,Social,7,45.2
U05013,2023-03-27,Premium,36.74,41.573736668074766,1,USA,Desktop,Referral,4,27.28
U05014,2023-01-04,Free,14.31,23.5367768430065,0,Canada,Desktop,Social,11,37.81
U05015,2023-08-11,Free,22.83,24.185997955029244,0,Canada,Desktop,Email,7,57.82
U05016,2023-12-04,Free,10.68,10.68,0,Germany,Mobile,Paid Search,10,61.56
U05017,2023-06-15,Basic,20.84,25.086850394725445,0,India,Desktop,Organic,8,53.64
U05018,2023-12-10,Basic,5.96,5.96,1,Australia,Mobile,Paid Search,10,86.49
U05019,2023-10-05,Basic,11.41,11.41,0,Australia,Desktop,Organic,11,67.33
